unitid,institution,cipcode,major_number,award_level_code,award_count_total,award_level_name,degree_group,cip2,cip2_title,cip6_title,is_cip6
170976,University of Michigan-Ann Arbor,22.0201,1,7,33,Masters,Graduate,22,LEGAL PROFESSIONS AND STUDIES.,"Advanced Legal Research/Studies, General.",True
170976,University of Michigan-Ann Arbor,22.0201,1,17,2,Doctoral (Research/Scholarship),Graduate,22,LEGAL PROFESSIONS AND STUDIES.,"Advanced Legal Research/Studies, General.",True
170976,University of Michigan-Ann Arbor,22.0205,1,7,0,Masters,Graduate,22,LEGAL PROFESSIONS AND STUDIES.,"Banking, Corporate, Finance, and Securities Law.",True
170976,University of Michigan-Ann Arbor,22.0205,1,8,0,,,22,LEGAL PROFESSIONS AND STUDIES.,"Banking, Corporate, Finance, and Securities Law.",True
170976,University of Michigan-Ann Arbor,22.0209,1,7,0,Masters,Graduate,22,LEGAL PROFESSIONS AND STUDIES.,International Law and Legal Studies.,True
170976,University of Michigan-Ann Arbor,22.021,1,7,0,Masters,Graduate,22,LEGAL PROFESSIONS AND STUDIES.,Not a CIP6 program (aggregate / unclassified),False
170976,University of Michigan-Ann Arbor,23.0101,1,5,69,Bachelors,Bachelors,23,ENGLISH LANGUAGE AND LITERATURE/LETTERS.,"English Language and Literature, General.",True
170976,University of Michigan-Ann Arbor,23.0101,1,7,8,Masters,Graduate,23,ENGLISH LANGUAGE AND LITERATURE/LETTERS.,"English Language and Literature, General.",True
170976,University of Michigan-Ann Arbor,23.0101,1,17,9,Doctoral (Research/Scholarship),Graduate,23,ENGLISH LANGUAGE AND LITERATURE/LETTERS.,"English Language and Literature, General.",True
170976,University of Michigan-Ann Arbor,23.0101,2,5,28,Bachelors,Bachelors,23,ENGLISH LANGUAGE AND LITERATURE/LETTERS.,"English Language and Literature, General.",True
170976,University of Michigan-Ann Arbor,23.1302,1,5,18,Bachelors,Bachelors,23,ENGLISH LANGUAGE AND LITERATURE/LETTERS.,Creative Writing.,True
170976,University of Michigan-Ann Arbor,23.1302,1,7,17,Masters,Graduate,23,ENGLISH LANGUAGE AND LITERATURE/LETTERS.,Creative Writing.,True
170976,University of Michigan-Ann Arbor,23.1302,2,5,4,Bachelors,Bachelors,23,ENGLISH LANGUAGE AND LITERATURE/LETTERS.,Creative Writing.,True
170976,University of Michigan-Ann Arbor,23.1304,1,17,2,Doctoral (Research/Scholarship),Graduate,23,ENGLISH LANGUAGE AND LITERATURE/LETTERS.,Rhetoric and Composition.,True
170976,University of Michigan-Ann Arbor,23.9999,1,17,2,Doctoral (Research/Scholarship),Graduate,23,ENGLISH LANGUAGE AND LITERATURE/LETTERS.,"English Language and Literature/Letters, Other.",True
170976,University of Michigan-Ann Arbor,24.0102,1,5,54,Bachelors,Bachelors,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",General Studies.,True
170976,University of Michigan-Ann Arbor,24.0103,1,5,4,Bachelors,Bachelors,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",Humanities/Humanistic Studies.,True
170976,University of Michigan-Ann Arbor,24.0103,2,5,1,Bachelors,Bachelors,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",Humanities/Humanistic Studies.,True
170976,University of Michigan-Ann Arbor,26.0101,1,5,305,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Biology/Biological Sciences, General.",True
170976,University of Michigan-Ann Arbor,26.0101,2,5,11,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Biology/Biological Sciences, General.",True
170976,University of Michigan-Ann Arbor,26.0102,1,8,1,,,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Biomedical Sciences, General.",True
170976,University of Michigan-Ann Arbor,26.0202,1,5,68,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Biochemistry.,True
170976,University of Michigan-Ann Arbor,26.0202,1,7,17,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Biochemistry.,True
170976,University of Michigan-Ann Arbor,26.0202,1,17,17,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Biochemistry.,True
170976,University of Michigan-Ann Arbor,26.0202,2,5,3,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Biochemistry.,True
170976,University of Michigan-Ann Arbor,26.0203,1,5,6,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Biophysics.,True
170976,University of Michigan-Ann Arbor,26.0203,1,7,1,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Biophysics.,True
170976,University of Michigan-Ann Arbor,26.0203,1,17,6,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Biophysics.,True
170976,University of Michigan-Ann Arbor,26.0203,2,5,6,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Biophysics.,True
170976,University of Michigan-Ann Arbor,26.0204,1,5,171,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Molecular Biology.,True
170976,University of Michigan-Ann Arbor,26.0204,1,7,10,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Molecular Biology.,True
170976,University of Michigan-Ann Arbor,26.0204,1,17,14,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Molecular Biology.,True
170976,University of Michigan-Ann Arbor,26.0204,2,5,9,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Molecular Biology.,True
170976,University of Michigan-Ann Arbor,26.0301,1,5,3,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Botany/Plant Biology.,True
170976,University of Michigan-Ann Arbor,26.0406,1,5,8,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Cell/Cellular and Molecular Biology.,True
170976,University of Michigan-Ann Arbor,26.0406,1,7,2,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Cell/Cellular and Molecular Biology.,True
170976,University of Michigan-Ann Arbor,26.0406,1,17,10,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Cell/Cellular and Molecular Biology.,True
170976,University of Michigan-Ann Arbor,26.0499,1,7,1,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Cell/Cellular Biology and Anatomical Sciences, Other.",True
170976,University of Michigan-Ann Arbor,26.0499,1,17,5,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Cell/Cellular Biology and Anatomical Sciences, Other.",True
170976,University of Michigan-Ann Arbor,26.0502,1,5,34,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Microbiology, General.",True
170976,University of Michigan-Ann Arbor,26.0507,1,17,6,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Immunology.,True
170976,University of Michigan-Ann Arbor,26.0508,1,7,4,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Microbiology and Immunology.,True
170976,University of Michigan-Ann Arbor,26.0508,1,17,6,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Microbiology and Immunology.,True
170976,University of Michigan-Ann Arbor,26.0509,1,7,15,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Infectious Disease and Global Health.,True
170976,University of Michigan-Ann Arbor,26.0509,1,8,1,,,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Infectious Disease and Global Health.,True
170976,University of Michigan-Ann Arbor,26.0806,1,7,18,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Human/Medical Genetics.,True
170976,University of Michigan-Ann Arbor,26.0806,1,8,9,,,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Human/Medical Genetics.,True
170976,University of Michigan-Ann Arbor,26.0806,1,17,2,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Human/Medical Genetics.,True
170976,University of Michigan-Ann Arbor,26.0901,1,7,17,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Physiology, General.",True
170976,University of Michigan-Ann Arbor,26.0902,1,17,10,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Molecular Physiology.,True
170976,University of Michigan-Ann Arbor,26.091,1,17,7,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Not a CIP6 program (aggregate / unclassified),False
170976,University of Michigan-Ann Arbor,26.0911,1,7,0,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Oncology and Cancer Biology.,True
170976,University of Michigan-Ann Arbor,26.0911,1,17,8,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Oncology and Cancer Biology.,True
170976,University of Michigan-Ann Arbor,26.1001,1,7,11,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Pharmacology.,True
170976,University of Michigan-Ann Arbor,26.1001,1,17,11,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Pharmacology.,True
170976,University of Michigan-Ann Arbor,26.1004,1,7,4,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Toxicology.,True
170976,University of Michigan-Ann Arbor,26.1004,1,17,0,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Toxicology.,True
170976,University of Michigan-Ann Arbor,26.1102,1,7,80,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Biostatistics.,True
170976,University of Michigan-Ann Arbor,26.1102,1,8,2,,,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Biostatistics.,True
170976,University of Michigan-Ann Arbor,26.1102,1,17,25,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Biostatistics.,True
170976,University of Michigan-Ann Arbor,26.1103,1,7,28,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Bioinformatics.,True
170976,University of Michigan-Ann Arbor,26.1103,1,17,16,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Bioinformatics.,True
170976,University of Michigan-Ann Arbor,26.1201,1,8,0,,,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Biotechnology.,True
170976,University of Michigan-Ann Arbor,26.1301,1,8,0,,,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Ecology.,True
170976,University of Michigan-Ann Arbor,26.1309,1,7,68,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Epidemiology.,True
170976,University of Michigan-Ann Arbor,26.1309,1,8,18,,,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Epidemiology.,True
170976,University of Michigan-Ann Arbor,26.1309,1,17,9,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Epidemiology.,True
170976,University of Michigan-Ann Arbor,26.131,1,5,46,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Not a CIP6 program (aggregate / unclassified),False
170976,University of Michigan-Ann Arbor,26.131,1,7,8,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Not a CIP6 program (aggregate / unclassified),False
170976,University of Michigan-Ann Arbor,26.131,1,17,17,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Not a CIP6 program (aggregate / unclassified),False
170976,University of Michigan-Ann Arbor,26.131,2,5,7,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Not a CIP6 program (aggregate / unclassified),False
170976,University of Michigan-Ann Arbor,26.1311,1,8,1,,,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Epidemiology and Biostatistics.,True
170976,University of Michigan-Ann Arbor,26.1501,1,5,159,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Neuroscience.,True
170976,University of Michigan-Ann Arbor,26.1501,1,7,5,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Neuroscience.,True
170976,University of Michigan-Ann Arbor,26.1501,1,8,3,,,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Neuroscience.,True
170976,University of Michigan-Ann Arbor,26.1501,1,17,9,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Neuroscience.,True
170976,University of Michigan-Ann Arbor,26.1501,2,5,3,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Neuroscience.,True
170976,University of Michigan-Ann Arbor,26.9999,1,8,0,,,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Biological and Biomedical Sciences, Other.",True
170976,University of Michigan-Ann Arbor,27.0101,1,5,161,Bachelors,Bachelors,27,MATHEMATICS AND STATISTICS.,"Mathematics, General.",True
170976,University of Michigan-Ann Arbor,27.0101,1,7,29,Masters,Graduate,27,MATHEMATICS AND STATISTICS.,"Mathematics, General.",True
170976,University of Michigan-Ann Arbor,27.0101,1,17,17,Doctoral (Research/Scholarship),Graduate,27,MATHEMATICS AND STATISTICS.,"Mathematics, General.",True
170976,University of Michigan-Ann Arbor,27.0101,2,5,47,Bachelors,Bachelors,27,MATHEMATICS AND STATISTICS.,"Mathematics, General.",True
170976,University of Michigan-Ann Arbor,27.0301,1,7,3,Masters,Graduate,27,MATHEMATICS AND STATISTICS.,"Applied Mathematics, General.",True
170976,University of Michigan-Ann Arbor,27.0301,1,17,4,Doctoral (Research/Scholarship),Graduate,27,MATHEMATICS AND STATISTICS.,"Applied Mathematics, General.",True
170976,University of Michigan-Ann Arbor,27.0501,1,5,84,Bachelors,Bachelors,27,MATHEMATICS AND STATISTICS.,"Statistics, General.",True
170976,University of Michigan-Ann Arbor,27.0501,1,7,28,Masters,Graduate,27,MATHEMATICS AND STATISTICS.,"Statistics, General.",True
170976,University of Michigan-Ann Arbor,27.0501,1,8,3,,,27,MATHEMATICS AND STATISTICS.,"Statistics, General.",True
170976,University of Michigan-Ann Arbor,27.0501,1,17,10,Doctoral (Research/Scholarship),Graduate,27,MATHEMATICS AND STATISTICS.,"Statistics, General.",True
170976,University of Michigan-Ann Arbor,27.0501,2,5,38,Bachelors,Bachelors,27,MATHEMATICS AND STATISTICS.,"Statistics, General.",True
170976,University of Michigan-Ann Arbor,27.0502,1,7,40,Masters,Graduate,27,MATHEMATICS AND STATISTICS.,Mathematical Statistics and Probability.,True
170976,University of Michigan-Ann Arbor,27.0601,1,7,71,Masters,Graduate,27,MATHEMATICS AND STATISTICS.,"Applied Statistics, General.",True
170976,University of Michigan-Ann Arbor,30.0601,1,7,0,Masters,Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Systems Science and Theory.,True
170976,University of Michigan-Ann Arbor,30.0601,1,8,7,,,30,MULTI/INTERDISCIPLINARY STUDIES.,Systems Science and Theory.,True
170976,University of Michigan-Ann Arbor,30.1301,1,5,0,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,Medieval and Renaissance Studies.,True
170976,University of Michigan-Ann Arbor,30.1301,1,8,3,,,30,MULTI/INTERDISCIPLINARY STUDIES.,Medieval and Renaissance Studies.,True
170976,University of Michigan-Ann Arbor,30.1401,1,8,10,,,30,MULTI/INTERDISCIPLINARY STUDIES.,Museology/Museum Studies.,True
170976,University of Michigan-Ann Arbor,30.1501,1,8,4,,,30,MULTI/INTERDISCIPLINARY STUDIES.,"Science, Technology and Society.",True
170976,University of Michigan-Ann Arbor,30.1901,1,7,31,Masters,Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Nutrition Sciences.,True
170976,University of Michigan-Ann Arbor,30.1901,1,8,7,,,30,MULTI/INTERDISCIPLINARY STUDIES.,Nutrition Sciences.,True
170976,University of Michigan-Ann Arbor,30.1901,1,17,2,Doctoral (Research/Scholarship),Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Nutrition Sciences.,True
170976,University of Michigan-Ann Arbor,30.2001,1,5,86,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,International/Globalization Studies.,True
170976,University of Michigan-Ann Arbor,30.2001,2,5,35,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,International/Globalization Studies.,True
170976,University of Michigan-Ann Arbor,30.2201,1,5,7,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,Ancient Studies/Civilization.,True
170976,University of Michigan-Ann Arbor,30.2201,1,7,2,Masters,Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Ancient Studies/Civilization.,True
170976,University of Michigan-Ann Arbor,30.2201,1,17,2,Doctoral (Research/Scholarship),Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Ancient Studies/Civilization.,True
170976,University of Michigan-Ann Arbor,30.2201,2,5,1,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,Ancient Studies/Civilization.,True
170976,University of Michigan-Ann Arbor,30.2202,1,5,3,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,"Classical, Ancient Mediterranean, and Near Eastern Studies and Archaeology.",True
170976,University of Michigan-Ann Arbor,30.2202,2,5,1,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,"Classical, Ancient Mediterranean, and Near Eastern Studies and Archaeology.",True
170976,University of Michigan-Ann Arbor,30.2501,1,5,126,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,"Cognitive Science, General.",True
170976,University of Michigan-Ann Arbor,30.2501,1,8,4,,,30,MULTI/INTERDISCIPLINARY STUDIES.,"Cognitive Science, General.",True
170976,University of Michigan-Ann Arbor,30.2501,2,5,29,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,"Cognitive Science, General.",True
170976,University of Michigan-Ann Arbor,30.3101,1,5,0,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,Human Computer Interaction.,True
170976,University of Michigan-Ann Arbor,30.3301,1,7,67,Masters,Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Sustainability Studies.,True
170976,University of Michigan-Ann Arbor,30.3301,1,17,0,Doctoral (Research/Scholarship),Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Sustainability Studies.,True
170976,University of Michigan-Ann Arbor,30.3501,1,8,2,,,30,MULTI/INTERDISCIPLINARY STUDIES.,Climate Science.,True
170976,University of Michigan-Ann Arbor,30.3801,1,5,0,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,Earth Systems Science.,True
170976,University of Michigan-Ann Arbor,30.4701,1,17,0,Doctoral (Research/Scholarship),Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Linguistics and Anthropology.,True
170976,University of Michigan-Ann Arbor,30.5101,1,5,30,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,"Philosophy, Politics, and Economics.",True
170976,University of Michigan-Ann Arbor,30.5101,2,5,8,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,"Philosophy, Politics, and Economics.",True
170976,University of Michigan-Ann Arbor,30.7001,1,5,103,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,"Data Science, General.",True
170976,University of Michigan-Ann Arbor,30.7001,1,7,63,Masters,Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,"Data Science, General.",True
170976,University of Michigan-Ann Arbor,30.7001,1,8,27,,,30,MULTI/INTERDISCIPLINARY STUDIES.,"Data Science, General.",True
170976,University of Michigan-Ann Arbor,30.7001,2,5,44,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,"Data Science, General.",True
170976,University of Michigan-Ann Arbor,30.7104,1,7,76,Masters,Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Financial Analytics.,True
170976,University of Michigan-Ann Arbor,30.9999,1,5,8,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,"Multi-/Interdisciplinary Studies, Other.",True
170976,University of Michigan-Ann Arbor,30.9999,1,7,28,Masters,Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,"Multi-/Interdisciplinary Studies, Other.",True
170976,University of Michigan-Ann Arbor,30.9999,1,8,18,,,30,MULTI/INTERDISCIPLINARY STUDIES.,"Multi-/Interdisciplinary Studies, Other.",True
170976,University of Michigan-Ann Arbor,30.9999,1,17,14,Doctoral (Research/Scholarship),Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,"Multi-/Interdisciplinary Studies, Other.",True
170976,University of Michigan-Ann Arbor,31.0501,1,5,31,Bachelors,Bachelors,31,"PARKS, RECREATION, LEISURE, FITNESS, AND KINESIOLOGY.","Sports, Kinesiology, and Physical Education/Fitness, General.",True
170976,University of Michigan-Ann Arbor,31.0504,1,5,166,Bachelors,Bachelors,31,"PARKS, RECREATION, LEISURE, FITNESS, AND KINESIOLOGY.",Sport and Fitness Administration/Management.,True
170976,University of Michigan-Ann Arbor,31.0504,1,7,29,Masters,Graduate,31,"PARKS, RECREATION, LEISURE, FITNESS, AND KINESIOLOGY.",Sport and Fitness Administration/Management.,True
170976,University of Michigan-Ann Arbor,31.0504,1,17,0,Doctoral (Research/Scholarship),Graduate,31,"PARKS, RECREATION, LEISURE, FITNESS, AND KINESIOLOGY.",Sport and Fitness Administration/Management.,True
170976,University of Michigan-Ann Arbor,31.0505,1,5,121,Bachelors,Bachelors,31,"PARKS, RECREATION, LEISURE, FITNESS, AND KINESIOLOGY.",Exercise Science and Kinesiology.,True
170976,University of Michigan-Ann Arbor,31.0505,1,7,18,Masters,Graduate,31,"PARKS, RECREATION, LEISURE, FITNESS, AND KINESIOLOGY.",Exercise Science and Kinesiology.,True
170976,University of Michigan-Ann Arbor,31.0505,1,17,12,Doctoral (Research/Scholarship),Graduate,31,"PARKS, RECREATION, LEISURE, FITNESS, AND KINESIOLOGY.",Exercise Science and Kinesiology.,True
170976,University of Michigan-Ann Arbor,38.0101,1,5,36,Bachelors,Bachelors,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Philosophy.,True
170976,University of Michigan-Ann Arbor,38.0101,1,7,6,Masters,Graduate,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Philosophy.,True
170976,University of Michigan-Ann Arbor,38.0101,1,17,5,Doctoral (Research/Scholarship),Graduate,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Philosophy.,True
170976,University of Michigan-Ann Arbor,38.0101,2,5,15,Bachelors,Bachelors,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Philosophy.,True
170976,University of Michigan-Ann Arbor,38.0201,1,5,0,Bachelors,Bachelors,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Religion/Religious Studies.,True
170976,University of Michigan-Ann Arbor,38.0206,1,5,1,Bachelors,Bachelors,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Jewish/Judaic Studies.,True
170976,University of Michigan-Ann Arbor,38.0206,1,7,0,Masters,Graduate,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Jewish/Judaic Studies.,True
170976,University of Michigan-Ann Arbor,38.0206,1,8,3,,,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Jewish/Judaic Studies.,True
170976,University of Michigan-Ann Arbor,38.0206,2,5,2,Bachelors,Bachelors,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Jewish/Judaic Studies.,True
170976,University of Michigan-Ann Arbor,40.0201,1,5,18,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,Astronomy.,True
170976,University of Michigan-Ann Arbor,40.0201,1,7,3,Masters,Graduate,40,PHYSICAL SCIENCES.,Astronomy.,True
170976,University of Michigan-Ann Arbor,40.0201,1,17,3,Doctoral (Research/Scholarship),Graduate,40,PHYSICAL SCIENCES.,Astronomy.,True
170976,University of Michigan-Ann Arbor,40.0201,2,5,3,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,Astronomy.,True
170976,University of Michigan-Ann Arbor,40.0401,1,5,0,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Atmospheric Sciences and Meteorology, General.",True
170976,University of Michigan-Ann Arbor,40.0401,1,7,10,Masters,Graduate,40,PHYSICAL SCIENCES.,"Atmospheric Sciences and Meteorology, General.",True
170976,University of Michigan-Ann Arbor,40.0401,1,17,13,Doctoral (Research/Scholarship),Graduate,40,PHYSICAL SCIENCES.,"Atmospheric Sciences and Meteorology, General.",True
170976,University of Michigan-Ann Arbor,40.0499,1,5,13,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Atmospheric Sciences and Meteorology, Other.",True
170976,University of Michigan-Ann Arbor,40.0501,1,5,29,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Chemistry, General.",True
170976,University of Michigan-Ann Arbor,40.0501,1,7,48,Masters,Graduate,40,PHYSICAL SCIENCES.,"Chemistry, General.",True
170976,University of Michigan-Ann Arbor,40.0501,1,17,56,Doctoral (Research/Scholarship),Graduate,40,PHYSICAL SCIENCES.,"Chemistry, General.",True
170976,University of Michigan-Ann Arbor,40.0501,2,5,2,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Chemistry, General.",True
170976,University of Michigan-Ann Arbor,40.0507,1,7,2,Masters,Graduate,40,PHYSICAL SCIENCES.,Polymer Chemistry.,True
170976,University of Michigan-Ann Arbor,40.0507,1,17,7,Doctoral (Research/Scholarship),Graduate,40,PHYSICAL SCIENCES.,Polymer Chemistry.,True
170976,University of Michigan-Ann Arbor,40.0601,1,5,52,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Geology/Earth Science, General.",True
170976,University of Michigan-Ann Arbor,40.0601,1,7,10,Masters,Graduate,40,PHYSICAL SCIENCES.,"Geology/Earth Science, General.",True
170976,University of Michigan-Ann Arbor,40.0601,1,17,10,Doctoral (Research/Scholarship),Graduate,40,PHYSICAL SCIENCES.,"Geology/Earth Science, General.",True
170976,University of Michigan-Ann Arbor,40.0601,2,5,2,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Geology/Earth Science, General.",True
170976,University of Michigan-Ann Arbor,40.0607,1,5,0,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Oceanography, Chemical and Physical.",True
170976,University of Michigan-Ann Arbor,40.0801,1,5,38,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Physics, General.",True
170976,University of Michigan-Ann Arbor,40.0801,1,7,11,Masters,Graduate,40,PHYSICAL SCIENCES.,"Physics, General.",True
170976,University of Michigan-Ann Arbor,40.0801,1,17,23,Doctoral (Research/Scholarship),Graduate,40,PHYSICAL SCIENCES.,"Physics, General.",True
170976,University of Michigan-Ann Arbor,40.0801,2,5,21,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Physics, General.",True
170976,University of Michigan-Ann Arbor,40.0899,1,7,5,Masters,Graduate,40,PHYSICAL SCIENCES.,"Physics, Other.",True
170976,University of Michigan-Ann Arbor,40.0899,1,17,13,Doctoral (Research/Scholarship),Graduate,40,PHYSICAL SCIENCES.,"Physics, Other.",True
170976,University of Michigan-Ann Arbor,42.2704,1,5,320,Bachelors,Bachelors,42,PSYCHOLOGY.,Experimental Psychology.,True
